"Phase","Code","File","utt_dur","F0_max","F0_min","F0_mean","F0_SD","F0_range","Int_max","Int_min","Int_mean","Int_SD","Int_range","Faculty","Mod1A","Mod2A","Mod3A","Mod4A","Mod5A","Mod1B","Mod2B","Mod3B","Mod4B","Mod5B","Mod1","Mod2","Mod3","Mod4","Mod5","scoreA","scoreB","score","Arm","Group"
"test","A14","A14_ArmC2_processed.wav",627.4238,269.4256,193.6409,242.4030767,24.3530848,74.9961568,64.42641,24.7022,49.03691984,10.23262997,33.76892981,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",1177.228,290.0226,197.5499,246.2460195,24.74788596,88.7473708,71.83219,26.52761,61.04628242,9.676863175,40.9741846,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",776.1944,305.9142,171.0792,237.5448195,40.55898679,132.57396,70.28226,25.1334,51.24123381,13.27380606,39.86397442,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",1351.872,288.8538,193.9049,236.7967659,25.36070138,92.4940758,72.23746,24.54728,60.33686686,9.529173193,39.55488539,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",996.1162,271.6636,184.6729,227.3567973,27.15615921,86.8379804,69.3713,24.5388,50.10088955,9.512018717,38.91303516,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",983.1796,368.7866,204.0025,277.1103946,54.78085702,164.3508986,75.88537,25.08307,61.90982366,8.914800634,42.81410046,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",1274.253,348.285,195.0021,261.0607785,45.89851379,150.9285391,72.85132,24.92012,60.4133109,11.29614613,41.78797156,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",1772.311,299.3632,189.4025,239.0271571,22.93815999,109.7834481,71.54603,25.39506,61.1532527,10.33309145,39.11708201,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",1888.74,311.6697,191.2477,253.2063209,41.21057418,117.7183194,73.30591,24.51652,60.82978584,10.26345684,42.68966252,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",3078.905,321.7139,162.7652,252.2467448,36.0215881,158.4972096,75.33124,24.45513,59.52233284,10.34454535,45.012633,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",627.4238,282.8643,167.5253,236.5242046,34.62348621,112.5530087,67.24312,26.97586,50.43359659,11.89396417,36.70491489,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",802.0676,270.1788,173.9062,226.3520381,25.7073619,95.5839123,63.7477,25.43157,56.64248874,7.898473088,33.54340366,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A14","A14_ArmC2_processed.wav",536.8678,282.0304,216.8602,256.9452464,17.63424321,64.7358337,68.64403,24.32627,61.1954822,8.793476427,37.93799327,"Nurse",15,18,18,18,14,14,15,18,20,17,14.5,16.5,18,19,15.5,83,84,83.5,"C2","C"
"test","A15","A15_ArmC3_processed.wav",1989.911,323.8053,196.9166,264.9183287,27.76649712,126.7066763,67.52212,24.35975,55.19968226,9.715055273,36.86072459,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4858.957,365.9171,181.7366,249.5157195,35.1189113,184.0608416,72.76826,24.18349,60.28196925,9.698756888,41.26839167,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1997.042,296.5842,86.72295,229.2440651,35.67537123,204.2439591,72.4747,24.24567,63.29385005,9.61938948,41.59090948,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1941.424,319.6351,186.3877,243.7969563,30.7341092,129.7993695,74.05975,24.327,64.18861437,10.41371362,42.89499826,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4416.074,300.8095,167.2335,225.8449674,29.98909218,132.0562971,75.27687,24.23068,59.64419602,11.37659567,45.00218921,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4153.785,319.105,170.2178,237.7058549,36.20256184,148.5244452,74.01479,24.46947,60.51815903,9.956765003,43.83218811,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1904,283.396,99.80642,230.9920629,35.34227291,183.409541,62.8178,24.52217,48.66229617,8.944383217,32.39323456,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4132.788,503.4574,205.024,269.1463867,39.20831314,298.2540896,70.40746,24.49677,56.56928385,9.343764284,39.63818624,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1795.792,297.4919,190.4102,233.9304576,35.05980581,106.3928988,70.95761,24.74787,54.29882018,8.996283616,39.54849962,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4811.731,350.2465,194.1999,255.675282,39.60890713,155.6949639,70.59088,24.33613,56.52310066,9.032185998,39.39225273,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",796.8825,327.2869,207.7804,253.5560874,38.35929556,119.1544165,72.00578,31.10242,65.09567428,7.407738496,33.92010843,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2431.197,349.2346,201.9422,264.3492799,44.92979588,147.078922,73.06089,24.24686,60.18949157,10.12291131,42.1319806,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2224,412.9421,223.4149,298.0826157,51.33416194,189.4909601,72.29057,24.05313,57.90089837,9.825031849,40.54230239,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2136,312.5352,208.8906,247.7048959,27.68341418,103.4857261,70.89106,24.08878,56.81081938,10.2186637,40.48035624,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",577.4395,297.3466,200.2701,236.6916217,31.34006133,97.0556269,68.06038,24.72345,54.1345343,10.85444696,35.95602044,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2957.04,334.3654,183.2909,249.1895086,38.43078486,149.6344145,73.81045,24.54624,56.12135008,10.1256853,43.1538681,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1562.012,323.6884,197.6324,251.467007,43.39094243,125.7189218,74.19073,24.75416,59.58142139,9.719575375,42.2404591,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3515.899,373.5623,106.3355,254.4331022,39.99890797,252.4702188,73.13993,24.01134,56.20280851,9.958026033,43.08291175,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4632,365.6943,99.14103,246.6882886,48.59171368,263.8141499,72.22844,24.56303,56.66006924,10.60548945,41.82230482,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",592,265.376,193.1738,223.6241223,22.8588581,69.9962187,63.01812,24.51278,50.94658917,9.390965847,30.34362669,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1504,318.3159,212.0069,254.0829487,31.27928949,106.0451689,69.90186,24.21112,54.78789517,10.68144015,39.38505879,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3208,337.5223,94.2313,268.9902328,46.70317861,229.1550551,71.11074,24.54776,58.70102035,8.898217093,40.23689998,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2667.719,347.1142,188.285,252.412231,36.12346057,158.4014743,72.63267,24.68117,57.83550534,9.301048668,41.21857984,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1706.002,366.741,183.0184,265.4429938,46.94847308,183.2864623,71.26584,24.49021,58.93548509,9.665804012,40.82929229,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4268.196,370.7222,206.95,263.9118748,37.4428024,162.9055248,74.47562,24.39781,61.35492252,9.25203244,43.41378967,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4186.439,336.7151,93.27742,250.3172139,40.40017765,242.5521151,75.80083,24.72652,60.87048975,9.082204534,44.57792563,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3277.32,317.0096,188.0242,254.4567164,30.92276378,128.362915,75.55423,24.25633,57.73310256,10.76855217,45.12106424,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3528,387.4936,136.6922,265.3644629,53.70383116,249.4890326,74.01515,24.43512,57.03030551,8.961066731,39.78745733,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1854.986,358.0809,200.951,261.2056075,44.87340142,154.00333,73.04207,24.46458,56.41169366,10.913219,42.91997604,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",190.8028,358.7144,349.4213,354.5128148,5.941906246,8.4031244,57.22087,24.29907,48.63929124,9.92986983,19.53391397,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",740.764,370.6596,225.8544,303.2605003,49.88789758,144.4013535,67.8553,35.32195,60.06081862,8.414632223,37.60785309,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3000,419.1552,123.3434,264.7126061,56.80274066,295.3297039,72.975,24.49821,59.24775821,9.150931693,41.57552794,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2384,343.5292,185.108,260.274873,44.11906321,156.823104,71.24418,24.4107,57.8593861,10.48967015,39.64354426,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2616,401.6522,204.928,283.7813074,57.54881882,196.2342295,74.32572,24.1358,63.19371449,10.52284865,43.73108164,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4672,404.0623,88.55615,273.8293485,50.35194225,313.1218615,74.35178,24.24749,57.92859718,11.22280212,43.2807433,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2160,412.3901,111.9572,298.2347218,75.80888622,300.3893146,74.11281,24.29871,57.52025319,10.44592936,42.86377003,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",5256,584.7753,81.60094,252.6632162,50.47312895,456.2123521,73.10478,24.35351,57.26401932,10.5840667,42.81973619,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",5192,393.7764,89.15478,267.6251793,43.59141327,288.5339368,74.1224,24.12161,62.57750911,9.858616489,43.72240281,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2848,424.3755,202.3277,273.0930316,45.50157643,220.647642,76.09418,24.35216,59.68252997,10.61915208,45.45680127,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4184,403.8483,191.4902,285.749434,46.52090187,209.6599344,74.43597,24.17328,62.15231333,9.499905821,43.64339135,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3431.34,345.4288,85.02214,256.245724,42.31321937,238.2964211,73.11156,24.40411,59.01301083,9.866682329,43.04226937,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4107.873,337.2854,79.70533,247.0957277,35.47219949,251.5893142,73.98235,24.41505,60.47451275,9.990832632,43.14490001,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2211.318,358.8269,180.5488,279.5915374,48.85864849,177.7758175,71.98054,24.11367,60.4094957,8.603485484,39.91444221,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2244.592,310.2818,221.1656,259.1089999,20.35696,88.7034987,71.32923,24.48477,61.34301827,9.482301542,39.19263165,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3038.039,328.6397,115.7978,245.3193264,27.28632245,196.8206197,71.96446,24.27008,56.77967661,9.543101319,41.56395735,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3816,333.4154,75.69231,257.040774,47.9681842,255.7615389,71.84127,24.27816,57.241246,10.10583073,40.88577336,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3048.341,322.168,99.72504,265.632622,28.96732671,207.8845064,72.30422,24.38834,60.91457064,9.718942567,41.54108988,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3037.395,287.7428,188.6788,242.2443561,27.03239431,98.6132461,73.6654,24.46177,60.88135433,9.772922042,43.64929953,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3300.793,361.782,83.95007,276.6002398,41.58395105,277.831967,72.84401,24.37061,59.65852199,9.877493833,42.43742962,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1822.467,285.0585,195.6048,234.2567902,27.90474742,89.1101144,75.43062,24.20997,59.31175452,9.284694909,44.80307434,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1728,420.2296,183.4355,264.3196643,57.65680598,228.0682292,75.51951,24.47399,59.75903796,10.34070533,42.77416674,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4493.354,327.7103,178.4331,226.1843083,27.58466464,138.3986832,74.47472,24.22738,55.94370293,9.915478646,44.26346109,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4423.908,340.1806,97.90367,244.9302572,40.60520835,238.8441288,72.44895,24.04535,55.76437277,9.380460213,41.97901281,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2113.615,366.6124,209.6522,278.9879452,38.51867501,152.5515683,74.10071,24.33574,61.85702872,8.079928201,43.18189055,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2817.148,402.7862,177.0541,268.2989305,48.87520038,217.4359897,73.82344,25.21472,60.90934069,10.30048729,43.48499789,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1496.722,291.5509,197.9136,251.3524921,25.29402632,93.3005342,71.26551,24.50877,56.77174635,9.831112941,39.50944084,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4384,370.5701,196.0161,266.9467785,41.84337517,171.0250612,74.12893,24.18383,58.30063089,9.671873769,42.74929489,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4522.038,367.6167,188.2374,259.3267475,42.12706792,179.2958982,72.85411,24.34545,57.79385445,10.01899431,42.38394003,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",5331.256,516.7905,73.50746,238.2170165,41.5823578,437.5816662,74.35331,24.23385,58.26668618,10.50500591,43.82636313,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1237.823,279.3764,193.4004,220.8970338,15.15900752,85.7017649,71.81728,24.53299,58.22266914,10.17811294,41.54517109,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1288,293.6347,207.3642,253.5587569,20.59683067,80.014998,64.17636,24.50918,53.19856324,8.069565126,32.36902012,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1080,370.7213,199.7512,253.6674919,48.76518779,170.8138201,70.16391,24.38068,58.22121093,10.63841834,39.203205,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",992,293.3601,249.94,273.2858606,8.903123099,39.1941138,70.60399,24.45062,63.5245913,7.859684293,39.86914514,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2772.836,366.1742,217.7019,278.5974589,34.73120768,148.4541861,73.73522,24.38801,56.39491506,9.284191183,41.24070112,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2296,414.5506,219.3428,298.8161282,53.70458096,195.2077914,67.78576,24.33063,53.34691009,9.240024848,37.24047249,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4779.533,316.6065,102.0028,245.4503013,37.3449172,214.4284969,69.5116,24.13422,52.57003598,11.07742244,39.43686294,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2112,293.8854,204.8699,240.2859919,18.10236338,88.9641347,67.99905,24.26788,56.21651286,9.065518788,37.36676704,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1568,314.5818,78.63665,233.9429902,40.10113632,234.9162942,66.32098,24.36242,51.71619565,7.404313227,35.43811457,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3586.265,363.3824,197.7285,270.9294045,39.54789402,160.3216458,73.93246,24.27936,60.7885195,10.35968736,43.75636228,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3041.622,379.2414,187.1843,282.0937188,48.88786292,191.3429105,75.0742,24.59516,61.12043781,10.4396501,44.48186814,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2612.704,322.321,177.3327,256.1150685,39.08311629,144.8991829,76.07897,24.59626,60.01550831,10.56155335,45.85918697,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",5623.072,370.2792,192.0165,254.3041783,40.85132677,178.1757139,74.19589,24.76099,62.99076967,9.402973495,42.91645306,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1944,348.0359,200.5965,279.7638072,34.17364275,147.3801475,75.44252,24.3365,64.51431316,11.90897434,44.46620245,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4444.572,393.2207,206.2738,272.4012116,30.89185415,185.0303869,75.27476,24.08755,64.87175001,10.28606957,44.39915687,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",4085.426,355.1507,83.07858,262.8400548,44.68495271,271.9335658,75.68683,24.43069,63.43251267,10.75470502,45.47811437,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",5010.719,385.7971,183.6336,286.2640248,44.45484818,201.7879502,75.54111,24.17714,64.45334078,10.9620617,45.37529515,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2446.766,349.3025,99.12928,255.5853058,43.08049434,249.8725898,77.89523,23.94853,63.50689604,11.31409871,46.6841005,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2053.937,327.5074,213.372,261.9985935,28.63605187,109.5130689,74.18114,24.50015,64.31977875,10.31980204,42.40206334,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2435.542,382.599,183.7867,261.5041579,52.02300458,198.138671,75.04403,24.04329,64.70815397,9.124221668,41.03859605,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1207.644,330.4944,78.05875,241.9144798,35.21904236,252.4356192,73.62683,24.29034,65.51531605,10.59523501,39.7910177,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3668.045,550.4249,207.0285,295.088087,45.02578041,300.040813,76.64549,24.25204,64.22121245,10.40331583,46.09189223,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2856,393.5854,216.5346,299.4326633,42.48187929,167.3099789,74.5734,24.09024,60.39552396,14.25385242,44.50127552,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",3478.119,389.833,206.2909,271.1595124,42.76299736,178.7995782,75.98598,24.13266,61.94128113,11.96577077,44.93323054,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2918.161,347.6003,96.76249,268.147515,43.72747975,246.0721431,75.9619,27.30084,62.42492633,10.7813563,45.70176779,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",1932.456,377.0655,96.56879,278.5368378,56.99278444,275.9534398,76.36513,24.36385,63.35604701,11.24933983,44.68541062,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
"test","A15","A15_ArmC3_processed.wav",2440,378.9761,212.1922,284.924573,41.56841538,164.2470731,75.88478,24.17956,61.2620095,10.91273067,44.94826655,"Nurse",15,17,24,24,18,12,17,20,21,18,13.5,17,22,22.5,18,98,88,93,"C3","C"
